"caseid","date","event","comment","country1","country2","species","order","date2","year","post2017","decade","continent"
"12040","19/12/2017","Seizure","One white lion seized from Cape San Lucas, trasnferred to big cat sanctuary, owner fined","Mexico",NA,"Panthera leo","Carnivora",2017-12-19,2017,TRUE,"2023","Asia"
"14085","19/12/2017","Poaching / Illegal Harvesting","Tiger found dead in Panna Tiger Reserve after being caught in a wire snare, 1 leopard also killed","India",NA,"2 species","Carnivora",2017-12-19,2017,TRUE,"2023","Asia"
"14938","19/12/2017","Seizure","Taxidermy dealer pleads guilty to trading endangered animals in Avon","United Kingdom of Great Britain and Northern Ireland","2 countries","5 species","Carnivora",2017-12-19,2017,TRUE,"2023","Asia"
"12025","18/12/2017","Seizure","1 Leopard skin seized in Phulbari, West Bengal - 3 arrested","India",NA,"Panthera pardus","Carnivora",2017-12-18,2017,TRUE,"2023","Asia"
"12043","14/12/2017","Seizure","One white lion seized from an abandoned farm in Jalisco, Mexico","Mexico",NA,"Panthera leo","Carnivora",2017-12-14,2017,TRUE,"2023","Asia"
"12045","13/12/2017","Poaching / Illegal Harvesting","One adult male black bear killed in Satillo, Mexico","Mexico",NA,"Ursus americanus","Carnivora",2017-12-13,2017,TRUE,"2023","Asia"
"12046","12/12/2017","Seizure","Variety of wildlife products seized in Charco Cercado during an operation","Mexico",NA,"7 species","Carnivora",2017-12-12,2017,TRUE,"2023","Asia"
"12048","10/12/2017","Seizure","2 Coyotes, 1 Wild Cat, 2 Racoons and 1 Margay seized from a farm in Atempan, Mexico","Mexico",NA,"4 species","Carnivora",2017-12-10,2017,TRUE,"2023","Asia"
"12049","06/12/2017","Seizure","Variety of animals, including a Bengal Tiger, seized from a wildlife ranch in Tonala","Mexico",NA,"5 species","Carnivora",2017-12-06,2017,TRUE,"2023","Asia"
"12050","06/12/2017","Seizure","6 Taxidermy specimens seized from a hardware store in Cieneguillas de Guadalupe, Almoloya","Mexico",NA,"5 species","Carnivora",2017-12-06,2017,TRUE,"2023","Asia"
"14061","04/12/2017","Poaching / Illegal Harvesting","Male leopard found dead in forest at Mangaon, teeth and nails found missing","India",NA,"Panthera pardus","Carnivora",2017-12-04,2017,TRUE,"2023","Asia"
"12014","01/12/2017","Seizure","1 Leopard skin seized in Siliguri, West Bengal - 3 arrested","India","2 countries","Panthera pardus","Carnivora",2017-12-01,2017,TRUE,"2023","Asia"
"14083","01/12/2017","Seizure","1 tiger paw seized on Gadhoda-Sabar Dairy Road, Sabarkantha, Gujarat - 2 arrested","India",NA,"Panthera tigris","Carnivora",2017-12-01,2017,TRUE,"2023","Asia"
"14089","01/12/2017","Seizure","Ocelot cub seized from a bus on the road connecting Neiva and Rivera","Colombia",NA,"Leopardus pardalis","Carnivora",2017-12-01,2017,TRUE,"2023","Asia"
"14106","01/12/2017","Seizure","Brown bear skin seized in a postal package in M'f6nchengladbach","Germany","Russian Federation","Ursus arctos","Carnivora",2017-12-01,2017,TRUE,"2023","Asia"
"31313","01/12/2017","Seizure","Tiger cub seized in Edinburg, Texas, one suspect","United States of America",NA,"Panthera tigris","Carnivora",2017-12-01,2017,TRUE,"2023","Asia"
"34538","01/12/2017","Seizure","1 live Cheetah cub seized in Tehran - 3 arrested","Iran, Islamic Republic of",NA,"Acinonyx jubatus","Carnivora",2017-12-01,2017,TRUE,"2023","Asia"
"14060","30/11/2017","Poaching / Illegal Harvesting","1 Leopard killed by electrocution and dismembered, four people arrested in Darabi Village","India",NA,"Panthera pardus","Carnivora",2017-11-30,2017,TRUE,"2023","Asia"
"15275","28/11/2017","Seizure","1 lion skin seized in Longalombogo, Itilima District, Simiyu - 1 charged","Tanzania, United Republic of",NA,"Panthera leo","Carnivora",2017-11-28,2017,TRUE,"2023","Asia"
"12056","27/11/2017","Seizure","One lion cub seized from a vehicle Tijuana, two people arrested","Mexico",NA,"Panthera leo","Carnivora",2017-11-27,2017,TRUE,"2023","Asia"
"14088","26/11/2017","Seizure","2 frozen tiger carcasses seized from a house in An Ninh Village, Gia Hoa District","Viet Nam",NA,"Panthera tigris","Carnivora",2017-11-26,2017,TRUE,"2023","Asia"
"30419","23/11/2017","Seizure","Suspect arrested for possession of Asian palm civet meat","India",NA,"Paradoxurus hermaphroditus","Carnivora",2017-11-23,2017,TRUE,"2023","Asia"
"11685","21/11/2017","Seizure","5.4 kg of deer meat, 2.2 kg of deer bones, 1.2 kg of wild cat meat and other wildlife seized in Kampung Wonod, Sabah","Malaysia",NA,"5 species","Carnivora",2017-11-21,2017,TRUE,"2023","Asia"
"11777","21/11/2017","Seizure","2 Leopard skins and 1 Elephant tusk seized in Lambarene, Moyen-Ogooue - 1 arrested","Gabon",NA,"2 species","Carnivora",2017-11-21,2017,TRUE,"2023","Asia"
"14097","21/11/2017","Seizure","2 ivory tusks, leopard skin and crocodile products seized from a shop and private residence in Mbour, one person arrested","Senegal",NA,"3 species","Carnivora",2017-11-21,2017,TRUE,"2023","Asia"
"12360","20/11/2017","Seizure","1 rhino horn, 51 lion claw's & 19 lion teeth seized at OR Tambo Airport","South Africa","Nigeria","2 species","Carnivora",2017-11-20,2017,TRUE,"2023","Africa"
"14100","20/11/2017","Enforcement Action / Prosecution","Man fined in British Colombia for trafficking bear paws and gall bladders","Canada",NA,"Ursidae","Carnivora",2017-11-20,2017,TRUE,"2023","Asia"
"11623","19/11/2017","Seizure","1 Leopard skin seized in Champasari, West Bengal - 1 arrested","India",NA,"Panthera pardus","Carnivora",2017-11-19,2017,TRUE,"2023","Asia"
"14081","19/11/2017","Animal Injury / Mortality / Welfare","Tiger cub found dead in Mudumalai Tiger Reserve after being caught in a snare","India",NA,"Panthera tigris","Carnivora",2017-11-19,2017,TRUE,"2023","Asia"
"11618","16/11/2017","Seizure","Tiger Skin, Bones & Teeth seized in Pabhoi, Assam, three suspects arrested","India",NA,"Panthera tigris tigris","Carnivora",2017-11-16,2017,TRUE,"2023","Asia"
"12059","15/11/2017","Seizure","352 birds, mammals and reptiles seized from a zoo in Ciudad del Carmen, due to poor welfare conditions and no legal documentation","Mexico",NA,"20 species","Carnivora",2017-11-15,2017,TRUE,"2023","Asia"
"12064","15/11/2017","Seizure","2 Bengal Tigers seized in Guanajuato, Mexico","Mexico",NA,"Panthera tigris","Carnivora",2017-11-15,2017,TRUE,"2023","Asia"
"11556","13/11/2017","Seizure","2 tiger cubs seized at Cairo Airport - 1 arrested","Egypt",NA,"Panthera tigris","Carnivora",2017-11-13,2017,TRUE,"2023","Asia"
"11571","13/11/2017","Seizure","2 leopard cubs and lion 2 cubs seized in Sadar Upazila, Jessore - 2 male suspects arrested","Bangladesh","India","2 species","Carnivora",2017-11-13,2017,TRUE,"2023","Asia"
"11576","13/11/2017","Seizure","75 animal parts including live pangolins, bear claws, water monitors and other wildlife seized in Phnom Sruoch district, Kampong Speu - 1 arrested","Cambodia",NA,"10 species","Carnivora",2017-11-13,2017,TRUE,"2023","Asia"
"11686","12/11/2017","Seizure","Wildlife meat, live monitor lizards and reticulated pythons seized in a restaurant in Jalan Bulbul - local restaurant owner arrested","Malaysia",NA,"6 species","Carnivora",2017-11-12,2017,TRUE,"2023","Asia"
"14079","12/11/2017","Human-Wildlife Conflict","Farmer kills tiger by electric fence and now on the run","India",NA,"Panthera tigris","Carnivora",2017-11-12,2017,TRUE,"2023","Asia"
"14087","09/11/2017","Seizure","230kg tiger carcass and various wildlife seized from a 'pig farm' in Bien Hoa, Dong Nai Province","Viet Nam",NA,"5 species","Carnivora",2017-11-09,2017,TRUE,"2023","Asia"
"14058","06/11/2017","Seizure","1 live Pangolin seized in Balaghat District, three people arrested and admitted to killing leopards and tigers","India",NA,"3 species","Carnivora",2017-11-06,2017,TRUE,"2023","Asia"
"14104","06/11/2017","Seizure","3 Asiatic black bears rescued from two households in Ninh Phong","Viet Nam",NA,"Ursus thibetanus","Carnivora",2017-11-06,2017,TRUE,"2023","Asia"
"15722","06/11/2017","Seizure","One live tiger (300 kg) seized in Bim Son, Thanh Hoa, one suspect arrested","Viet Nam",NA,"Panthera tigris","Carnivora",2017-11-06,2017,TRUE,"2023","Asia"
"12233","04/11/2017","Seizure","Lion skin and head seized from a vehicle in Miranda de Ebro, one 69-year-old man arrested","Spain",NA,"Panthera leo","Carnivora",2017-11-04,2017,TRUE,"2023","Asia"
"11611","01/11/2017","Seizure","2 leopard skins seized in Uganda - 2 arrested","Uganda","Kenya","Panthera pardus","Carnivora",2017-11-01,2017,TRUE,"2023","Asia"
"11773","01/11/2017","Seizure","4 Leopard skins seized in Moanda, Haut-Ogooue Province - 2 arrested","Gabon",NA,"Panthera pardus","Carnivora",2017-11-01,2017,TRUE,"2023","Asia"
"11998","01/11/2017","Seizure","Pair in their 60's arrested for possession of leopard skins in Nairobi","Kenya",NA,"Panthera pardus","Carnivora",2017-11-01,2017,TRUE,"2023","Africa"
"12066","01/11/2017","Seizure","Animals seized from a zoo in Apatzing'e1n, Michoac'e1n, due to welfare conditions and legal documentation","Mexico",NA,"12 species","Carnivora",2017-11-01,2017,TRUE,"2023","Asia"
"31310","01/11/2017","Seizure","1 tiger, 1 liliger and lemur seized in Las Vegas - 1 convicted","United States of America",NA,"3 species","Carnivora",2017-11-01,2017,TRUE,"2023","Asia"
"11381","31/10/2017","Seizure","1 leopard skin and pangolin scales seized in Dangadhia, Odisha - 2 arrested","India",NA,"2 species","Carnivora",2017-10-31,2017,TRUE,"2023","Asia"
"11455","29/10/2017","Seizure","10 baby otters seized at Don Mueang International Airport - 1 Japanese woman charged","Thailand","Japan","Mustelidae-Lutrinae","Carnivora",2017-10-29,2017,TRUE,"2023","Asia"
"14034","29/10/2017","Animal Injury / Mortality / Welfare","Leopard found shot dead in Dzindi","South Africa",NA,"Panthera pardus","Carnivora",2017-10-29,2017,TRUE,"2023","Africa"
"15352","28/10/2017","Seizure","1 Leopard skin and 2 leopard legs seized in Mwasinasi, Simiyu - 1 charged","Tanzania, United Republic of",NA,"Panthera pardus","Carnivora",2017-10-28,2017,TRUE,"2023","Asia"
"11454","22/10/2017","Seizure","42 Bear gall bladders, leopard nails and tiger bones seized in Lakhimpur district, two arrested","India",NA,"3 species","Carnivora",2017-10-22,2017,TRUE,"2023","Asia"
"13995","19/10/2017","Seizure","32 Pangolins and 69 turtles seized from a bus in the Gia Vien District, Ninh Binh","Viet Nam","Lao People's Democratic Republic","5 species","Carnivora",2017-10-19,2017,TRUE,"2023","Asia"
"10860","18/10/2017","Seizure","1 Leopard skin and 2 Elephant tusks seized in Mouila, Ngounie Province - 3 arrested","Gabon",NA,"2 species","Carnivora",2017-10-18,2017,TRUE,"2023","Asia"
"11380","17/10/2017","Seizure","1 Leopard skin seized in Tharali, Uttarkhand - 1 arrested","India",NA,"Panthera pardus","Carnivora",2017-10-17,2017,TRUE,"2023","Asia"
"14078","15/10/2017","Seizure","1 Bengal tiger cub seized in Ocotl'e1n, Jalisco, two individuals arrested","Mexico",NA,"Panthera tigris tigris","Carnivora",2017-10-15,2017,TRUE,"2023","Asia"
"14095","12/10/2017","Animal Injury / Mortality / Welfare","Iberian lynx trapped and killed in San Pablo de los Montes, Province of Toledo","Spain",NA,"Lynx pardinus","Carnivora",2017-10-12,2017,TRUE,"2023","Asia"
"10345","10/10/2017","Seizure","1 Clouded leopard skin seized in Noonmati, Guwahati - 3 arrested","India",NA,"Neofelis nebulosa","Carnivora",2017-10-10,2017,TRUE,"2023","Asia"
"10887","10/10/2017","Enforcement Action / Prosecution","Australian student pleads guilty to illegal import of various wildlife into Australia","Australia",NA,"11 species","Carnivora",2017-10-10,2017,TRUE,"2023","Asia"
"13310","10/10/2017","Seizure","Live lion cub seized from man's apartment in Paris","France",NA,"Panthera leo","Carnivora",2017-10-10,2017,TRUE,"2023","Asia"
"14073","10/10/2017","Animal Injury / Mortality / Welfare","Two lionesses found dead in Rietvlei Nature Reserve, suspected poisoning","South Africa",NA,"Panthera leo","Carnivora",2017-10-10,2017,TRUE,"2023","Africa"
"14039","07/10/2017","Animal Injury / Mortality / Welfare","3-year-old leopard beaten to death in Kanchikere, Karnataka","India",NA,"Panthera pardus","Carnivora",2017-10-07,2017,TRUE,"2023","Asia"
"10300","03/10/2017","Seizure","3 cheetah skins seized in Windhoek - 2 arrested","Namibia",NA,"Acinonyx jubatus","Carnivora",2017-10-03,2017,TRUE,"2023","Africa"
"14098","03/10/2017","Enforcement Action / Prosecution","Company situated in Quebec pleads guilty to exporting polar bear rugs to China","Canada","China","Ursus maritimus","Carnivora",2017-10-03,2017,TRUE,"2023","Asia"
"13060","02/10/2017","Seizure","Sumatran Tiger skin seized in Jambi, two suspects convicted","Indonesia",NA,"2 species","Carnivora",2017-10-02,2017,TRUE,"2023","Asia"
"15656","02/10/2017","Seizure","1 lion skin & 1 honey badger skin seized in Bahi District - 1 convicted","Tanzania, United Republic of",NA,"2 species","Carnivora",2017-10-02,2017,TRUE,"2023","Asia"
"10878","01/10/2017","Seizure","2 leopard skins and pangolin scales seized in Cameroon - 2 arrested","Cameroon",NA,"2 species","Carnivora",2017-10-01,2017,TRUE,"2023","Asia"
"13805","01/10/2017","Poaching / Illegal Harvesting","49 dead vultures and two dead jackals found in Limpopo National Park","Mozambique",NA,"2 species","Carnivora",2017-10-01,2017,TRUE,"2023","Asia"
"14077","01/10/2017","Seizure","Lion seized after being kept in a cage at a restaurant in the Municipality of Quer'e9taro","Mexico",NA,"Panthera leo","Carnivora",2017-10-01,2017,TRUE,"2023","Asia"
"14090","01/10/2017","Seizure","Andean puma seized in District of Oco'f1a after it had been captured and beaten","Peru",NA,"Puma concolor","Carnivora",2017-10-01,2017,TRUE,"2023","Asia"
"14096","01/10/2017","Poaching / Illegal Harvesting","Iberian lynx found in an illegal trap in Montes de Toledo","Spain",NA,"Lynx pardinus","Carnivora",2017-10-01,2017,TRUE,"2023","Asia"
"14101","01/10/2017","Seizure","2 brown bears seized from restuarant in Yerevan - released after 10 yrs captive","Armenia",NA,"Ursus arctos","Carnivora",2017-10-01,2017,TRUE,"2023","Asia"
"15525","01/10/2017","Seizure","Two pieces of Leopard Skin with Claws and Tails Seized in Dodoma Region, Tanzania.","Tanzania, United Republic of",NA,"Panthera pardus","Carnivora",2017-10-01,2017,TRUE,"2023","Asia"
"31309","01/10/2017","Seizure","Amur tiger skin seized in Kuguki","Russian Federation",NA,"Panthera tigris altaica","Carnivora",2017-10-01,2017,TRUE,"2023","Asia"
"48268","01/10/2017","Animal Injury / Mortality / Welfare","5 tiger cubs killed at Oklahoma zoo - 1 convicted","United States of America",NA,"Panthera tigris","Carnivora",2017-10-01,2017,TRUE,"2023","Asia"
"14080","30/09/2017","Seizure","Four tiger claws and 1 tooth seized in Baihar, Madhya Pradesh, five suspects arrested","India",NA,"Panthera tigris","Carnivora",2017-09-30,2017,TRUE,"2023","Asia"
"40310","29/09/2017","Seizure","helmeted hornbill parts, leopard products and bear products seized in Putian, Hanjiang - 1 charged","China",NA,"3 species","Carnivora",2017-09-29,2017,TRUE,"2023","Asia"
"12185","28/09/2017","Seizure","1 Sumatran tiger skin seized in Liwa, Lampung - 2 convicted","Indonesia",NA,"Panthera tigris sumatrae","Carnivora",2017-09-28,2017,TRUE,"2023","Asia"
"12915","28/09/2017","Seizure","3 Leopard skins seized in Wadda, Pithoragarh, Uttarakhand - 1 arrested","India","Nepal","Panthera pardus","Carnivora",2017-09-28,2017,TRUE,"2023","Asia"
"12894","22/09/2017","Enforcement Action / Prosecution","4 traffickers/poachers arrested with 2 panther skins in Dolisie, Niari, Congo","Congo",NA,"Panthera pardus","Carnivora",2017-09-22,2017,TRUE,"2023","Asia"
"12896","21/09/2017","Seizure","1 leopard skin seized in Manda Naka, Jammu and Kashmir - 2 arrested","India",NA,"Panthera pardus","Carnivora",2017-09-21,2017,TRUE,"2023","Asia"
"26841","18/09/2017","Seizure","1 garment made from Lynx rufus seized at a customs office in Kastoria","Greece","United States of America","Lynx rufus","Carnivora",2017-09-18,2017,TRUE,"2023","Asia"
"10872","11/09/2017","Seizure","273 pangolin scales, 5 pangolin claws, 4 lion claws & 1 lion tooth seized in Mpamatwa, Dodoma Region - 4 charged","Tanzania, United Republic of",NA,"2 species","Carnivora",2017-09-11,2017,TRUE,"2023","Asia"
"13061","11/09/2017","Seizure","1 Sumatran tiger skin and 3 kg of tiger bones seized at Hotel Royal Bangko, Merangin Regency, Jambi - 2 arrested","Indonesia",NA,"2 species","Carnivora",2017-09-11,2017,TRUE,"2023","Asia"
"10108","07/09/2017","Seizure","2 fennec foxes and 4 jerboas seized at Suvarnabhumi Airport - 1 charged","Thailand","Japan","2 species","Carnivora",2017-09-07,2017,TRUE,"2023","Asia"
"14102","07/09/2017","Animal Injury / Mortality / Welfare","Brown bear killed by forest rangers in Terjenli","Iran, Islamic Republic of",NA,"Ursus arctos syriacus","Carnivora",2017-09-07,2017,TRUE,"2023","Asia"
"10066","05/09/2017","Seizure","2 dead tiger cubs seized in Phu Hoi, Lam Dong - 1 suspect arrested","Viet Nam",NA,"Panthera tigris","Carnivora",2017-09-05,2017,TRUE,"2023","Asia"
"12002","01/09/2017","Enforcement Action / Prosecution","Man given suspended jail sentence for importing and selling primate skulls","United Kingdom of Great Britain and Northern Ireland",NA,"13 species","Carnivora",2017-09-01,2017,TRUE,"2023","Asia"
"12841","01/09/2017","Seizure","Two traffickers arrested with two Leopard skins outside Libreville","Gabon",NA,"Panthera pardus","Carnivora",2017-09-01,2017,TRUE,"2023","Asia"
"13859","01/09/2017","Seizure","Cheetah and leopard teeth and lion claws seized at Tan Son Nhat International Airport - 1 Vietnamese national arrested","Viet Nam","United Arab Emirates","3 species","Carnivora",2017-09-01,2017,TRUE,"2023","Asia"
"17110","01/09/2017","Seizure","1 wolf carcass seized in F'e9ternes, Haute Savoie Department - 1 suspect","France",NA,"Canis","Carnivora",2017-09-01,2017,TRUE,"2023","Asia"
"31307","01/09/2017","Seizure","Amur tiger bones seized in Ussuriysk, Primorsky, one suspect","Russian Federation",NA,"Panthera tigris altaica","Carnivora",2017-09-01,2017,TRUE,"2023","Asia"
